 Retained Bytes │ Retained % │ Dominator Tree
────────────────┼────────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
        1951999 ┊     39.74% ┊ table[0]
            278 ┊      0.01% ┊                       ⤷ reactive_graph::owner::Owner::with::{{closure}}::h6a139eb50a4ec7d3
            911 ┊      0.02% ┊               ⤷ std::thread::local::LocalKey<T>::with::hdb626c20429816d1
            729 ┊      0.01% ┊                   ⤷ std::thread::local::LocalKey<T>::try_with::hc25724e050556510
            256 ┊      0.01% ┊                       ⤷ reactive_graph::owner::Owner::with::{{closure}}::h8735de9aebbdd751
             53 ┊      0.00% ┊                       ⤷ core::ptr::drop_in_place<reactive_graph::owner::Owner::with<core::task::poll::Poll<core::result::Result<(tachys::html::element::HtmlElement<tachys::html::element::elements::H1,(),(alloc::string::String,),tachys::renderer::dom::Dom>,tachys::html::element::HtmlElement<tachys::html::element::elements::P,(),(alloc::string::String,),tachys::renderer::dom::Dom>,leptos_meta::title::TitleView,leptos_meta::RegisteredMetaTag<tachys::html::element::elements::Meta,(tachys::html::attribute::Attr<tachys::html::attribute::key::Charset,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Name,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::custom::CustomAttr<&str,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::HttpEquiv,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Itemprop,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>,tachys::html::attribute::Attr<tachys::html::attribute::key::Content,core::option::Option<leptos_meta::meta_tags::__Meta::{{closure}}::{{closure}}>,tachys::renderer::dom::Dom>),()>),ssr_modes_axum::app::PostError>>,<reactive_graph::computed::async_derived::ScopedFuture<ssr_modes_axum::app::__Post::{{closure}}::{{closure}}> as core::future::future::Future>::poll::{{closure}}>::{{closure}}>::hb968a5eaab9f28b0
             78 ┊      0.00% ┊               ⤷ <reactive_graph::computed::async_derived::ScopedFuture<Fut> as core::future::future::Future>::poll::{{closure}}::h5ddf9a9c94b2eb4a
            229 ┊      0.00% ┊           ⤷ reactive_graph::graph::subscriber::AnySubscriber::with_observer::hb9050a7c40284785
             78 ┊      0.00% ┊               ⤷ <reactive_graph::computed::async_derived::ScopedFuture<Fut> as core::future::future::Future>::poll::{{closure}}::h28915ead4423fb4f
            128 ┊      0.00% ┊           ⤷ reactive_graph::computed::async_derived::_::<impl reactive_graph::computed::async_derived::ScopedFuture<Fut>>::project::hd4d5a713927f9078
          24765 ┊      0.50% ┊       ⤷ wasm_bindgen_futures::future_to_promise::{{closure}}::{{closure}}::h2b8add0f621e045c
          23655 ┊      0.48% ┊           ⤷ <futures_util::future::try_future::UnwrapOrElse<Fut,F> as core::future::future::Future>::poll::h2e04bfd74bf01cf9
          23469 ┊      0.48% ┊               ⤷ <futures_util::future::future::Map<Fut,F> as core::future::future::Future>::poll::ha2dc49c2945b8ffb
          23283 ┊      0.47% ┊                   ⤷ <futures_util::future::future::map::Map<Fut,F> as core::future::future::Future>::poll::h68ded7d3bf4e5c3b
          20807 ┊      0.42% ┊                       ⤷ <futures_util::future::try_future::into_future::IntoFuture<Fut> as core::future::future::Future>::poll::h75023bf3992f3360
          20621 ┊      0.42% ┊                           ⤷ <F as futures_core::future::TryFuture>::try_poll::h0235f909b85fcfa7
          20529 ┊      0.42% ┊                               ⤷ <futures_util::abortable::Abortable<Fut> as core::future::future::Future>::poll::hbe89337c74a09063
          20437 ┊      0.42% ┊                                   ⤷ futures_util::abortable::Abortable<T>::try_poll::h945fe7c09c02d8c2
          19404 ┊      0.40% ┊                                       ⤷ <futures_util::abortable::Abortable<Fut> as core::future::future::Future>::poll::{{closure}}::h6e357da2b78fd436
          19294 ┊      0.39% ┊                                           ⤷ wasm_streams::readable::into_underlying_byte_source::IntoUnderlyingByteSource::pull::{{closure}}::hed3f013a09193d86
          16104 ┊      0.33% ┊                                               ⤷ wasm_streams::readable::into_underlying_byte_source::Inner::pull::{{closure}}::h72cc15e9da400afc
           1353 ┊      0.03% ┊                                                   ⤷ alloc::vec::Vec<T,A>::resize::h8d73bef77d9bdabb
            937 ┊      0.02% ┊                                                       ⤷ alloc::vec::Vec<T,A>::extend_with::h7c64cf3c3bc1f759
            103 ┊      0.00% ┊                                                           ⤷ core::ptr::drop_in_place<alloc::vec::set_len_on_drop::SetLenOnDrop>::hf9dcd7eb594f8e44
             50 ┊      0.00% ┊                                                               ⤷ <alloc::vec::set_len_on_drop::SetLenOnDrop as core::ops::drop::Drop>::drop::ha64addbd78ef70df
             45 ┊      0.00% ┊                                                           ⤷ <usize as core::iter::range::Step>::forward_unchecked::hc232d6f29416c845
            230 ┊      0.00% ┊                                                       ⤷ alloc::vec::Vec<T,A>::truncate::h8e0e0dde085c3460
           1256 ┊      0.03% ┊                                                   ⤷ js_sys::Uint8Array::copy_from::h61eeece4aa092f5a
            539 ┊      0.01% ┊                                                       ⤷ js_sys::Uint8Array::view::h69869b1091fb73a6
            206 ┊      0.00% ┊                                                           ⤷ js_sys::WebAssembly::Memory::buffer::hf2c27d049266a871
             57 ┊      0.00% ┊                                                               ⤷ js_sys::WebAssembly::_::<impl wasm_bindgen::convert::traits::IntoWasmAbi for &js_sys::WebAssembly::Memory>::into_abi::h385eb225287edc6d
             36 ┊      0.00% ┊                                                               ⤷ import wbg::__wbg_buffer_12d079cc21e14bdb
             95 ┊      0.00% ┊                                                           ⤷ wasm_bindgen::cast::JsCast::unchecked_ref::h8742ed5d8f094970
             31 ┊      0.00% ┊                                                               ⤷ js_sys::WebAssembly::_::<impl wasm_bindgen::cast::JsCast for js_sys::WebAssembly::Memory>::unchecked_from_js_ref::h42c39d660e0ad747
             45 ┊      0.00% ┊                                                           ⤷ wasm_bindgen::memory::hd4b44315bdff3619
             24 ┊      0.00% ┊                                                               ⤷ import wbg::__wbindgen_memory
            189 ┊      0.00% ┊                                                       ⤷ js_sys::Uint8Array::set::h3f5075be84e3cbca
             33 ┊      0.00% ┊                                                           ⤷ import wbg::__wbg_set_a47bac70306a19a7
            149 ┊      0.00% ┊                                                       ⤷ js_sys::Uint8Array::length::haeb105b8ae32c5dd
             36 ┊      0.00% ┊                                                           ⤷ import wbg::__wbg_length_c20a40f15020d68a
             31 ┊      0.00% ┊                                                       ⤷ <js_sys::Uint8Array as core::ops::deref::Deref>::deref::h2a02b446b8a48f49
           1027 ┊      0.02% ┊                                                   ⤷ wasm_bindgen::UnwrapThrowExt::unwrap_throw::hc1fdf1a29919f413
            305 ┊      0.01% ┊                                                       ⤷ <core::option::Option<T> as wasm_bindgen::UnwrapThrowExt<T>>::expect_throw::h8fba29843cc5cc2a
            119 ┊      0.00% ┊                                                           ⤷ core::option::Option<T>::expect::h797be5ab24b79945
           1016 ┊      0.02% ┊                                                   ⤷ wasm_bindgen::UnwrapThrowExt::unwrap_throw::h0369d55ff51d46d2
            294 ┊      0.01% ┊                                                       ⤷ <core::option::Option<T> as wasm_bindgen::UnwrapThrowExt<T>>::expect_throw::h9d3c0a6ca8eb2380
            109 ┊      0.00% ┊                                                           ⤷ core::option::Option<T>::expect::ha2477ba371f2d434
           1016 ┊      0.02% ┊                                                   ⤷ wasm_bindgen::UnwrapThrowExt::unwrap_throw::h17157b2fbdf72c5d
            294 ┊      0.01% ┊                                                       ⤷ <core::option::Option<T> as wasm_bindgen::UnwrapThrowExt<T>>::expect_throw::h6e90435416645295
            109 ┊      0.00% ┊                                                           ⤷ core::option::Option<T>::expect::h780a226325543099
            962 ┊      0.02% ┊                                                   ⤷ core::ptr::drop_in_place<std::io::error::Error>::h97d49df05b1d039f
            909 ┊      0.02% ┊                                                       ⤷ core::ptr::drop_in_place<std::io::error::repr_unpacked::Repr>::hc7ad4577a15076bf
            856 ┊      0.02% ┊                                                           ⤷ core::ptr::drop_in_place<std::io::error::ErrorData<alloc::boxed::Box<std::io::error::Custom>>>::h9768ddeaff2e2eed
            767 ┊      0.02% ┊                                                               ⤷ core::ptr::drop_in_place<alloc::boxed::Box<std::io::error::Custom>>::h87066d72a2f39e62
            437 ┊      0.01% ┊                                                                   ⤷ core::ptr::drop_in_place<std::io::error::Custom>::h58c312bb866e5f5f
            384 ┊      0.01% ┊                                                                       ⤷ core::ptr::drop_in_place<alloc::boxed::Box<dyn core::error::Error+core::marker::Sync+core::marker::Send>>::h703268f6691c4c92
            303 ┊      0.01% ┊                                                                           ⤷ <alloc::boxed::Box<T,A> as core::ops::drop::Drop>::drop::h9e4d528d77fc2779
            265 ┊      0.01% ┊                                                                   ⤷ <alloc::boxed::Box<T,A> as core::ops::drop::Drop>::drop::hd02b79c276e5bbc3
            731 ┊      0.01% ┊                                                   ⤷ <futures_util::io::read::Read<R> as core::future::future::Future>::poll::h9a5554f88db78028
            482 ┊      0.01% ┊                                                       ⤷ <&mut T as futures_io::if_std::AsyncRead>::poll_read::he809059528f71923
            233 ┊      0.00% ┊                                                           ⤷ <core::pin::Pin<P> as futures_io::if_std::AsyncRead>::poll_read::hc98ddd86bf48cc07
             57 ┊      0.00% ┊                                                               ⤷ <alloc::boxed::Box<T,A> as core::ops::deref::DerefMut>::deref_mut::heb2ba9b60565d674
            116 ┊      0.00% ┊                                                           ⤷ <core::pin::Pin<P> as core::ops::deref::DerefMut>::deref_mut::h937696a36319a232
             38 ┊      0.00% ┊                                                               ⤷ <&mut T as core::ops::deref::DerefMut>::deref_mut::h888eac9f5bf2aac6
            116 ┊      0.00% ┊                                                       ⤷ <core::pin::Pin<P> as core::ops::deref::DerefMut>::deref_mut::h4cc25a706ec9a1fc
             38 ┊      0.00% ┊                                                           ⤷ <&mut T as core::ops::deref::DerefMut>::deref_mut::hee675a32ab6fcfa5
            542 ┊      0.01% ┊                                                   ⤷ <T as alloc::string::ToString>::to_string::h8177b2cc22b03b07
            539 ┊      0.01% ┊                                                   ⤷ web_sys::features::gen_ReadableByteStreamController::ReadableByteStreamController::byob_request::h2f94b2831adee65b
            359 ┊      0.01% ┊                                                       ⤷ wasm_bindgen::convert::impls::<impl wasm_bindgen::convert::traits::FromWasmAbi for core::option::Option<T>>::from_abi::hea4e9e6f86eecbbd
             78 ┊      0.00% ┊                                                           ⤷ web_sys::features::gen_ReadableStreamByobRequest::_::<impl wasm_bindgen::convert::traits::FromWasmAbi for web_sys::features::gen_ReadableStreamByobRequest::ReadableStreamByobRequest>::from_abi::ha7d9b5fde63fcf5d
             68 ┊      0.00% ┊                                                           ⤷ web_sys::features::gen_ReadableStreamByobRequest::_::<impl wasm_bindgen::convert::traits::OptionFromWasmAbi for web_sys::features::gen_ReadableStreamByobRequest::ReadableStreamByobRequest>::is_none::he99890935ab3caf9
             41 ┊      0.00% ┊                                                       ⤷ import wbg::__wbg_byobRequest_72fca99f9c32c193
            516 ┊      0.01% ┊                                                   ⤷ <alloc::vec::Vec<T,A> as core::ops::index::Index<I>>::index::h1f0a99585f2490b3
            289 ┊      0.01% ┊                                                       ⤷ <core::ops::range::Range<usize> as core::slice::index::SliceIndex<[T]>>::index::h1aae221a208a2600
            454 ┊      0.01% ┊                                                   ⤷ web_sys::features::gen_ReadableStreamByobRequest::ReadableStreamByobRequest::view::ha0076ffff6ae053d
            281 ┊      0.01% ┊                                                       ⤷ wasm_bindgen::convert::impls::<impl wasm_bindgen::convert::traits::FromWasmAbi for core::option::Option<T>>::from_abi::h4d8c3254c6805085
             68 ┊      0.00% ┊                                                           ⤷ js_sys::_::<impl wasm_bindgen::convert::traits::OptionFromWasmAbi for js_sys::Object>::is_none::h6fb22a305c518b43
             34 ┊      0.00% ┊                                                       ⤷ import wbg::__wbg_view_7f0ce470793a340f
            382 ┊      0.01% ┊                                                   ⤷ web_sys::features::gen_ReadableStreamByobRequest::ReadableStreamByobRequest::respond_with_u32::h35201401bd78e91d
             37 ┊      0.00% ┊                                                       ⤷ import wbg::__wbg_respond_b1a43b2e3a06d525
             31 ┊      0.00% ┊                                                       ⤷ wasm_bindgen::convert::impls::<impl wasm_bindgen::convert::traits::IntoWasmAbi for u32>::into_abi::h6c418868b3156942
            379 ┊      0.01% ┊                                                   ⤷ wasm_streams::util::checked_cast_to_u32::h614e2f7cbcc57bb6
            101 ┊      0.00% ┊                                                       ⤷ core::panicking::assert_failed::h22b82f8cd389767e
            312 ┊      0.01% ┊                                                   ⤷ web_sys::features::gen_ReadableByteStreamController::ReadableByteStreamController::close::hbe679da26c5ec2fa
             35 ┊      0.00% ┊                                                       ⤷ import wbg::__wbg_close_184931724d961ccc
            290 ┊      0.01% ┊                                                   ⤷ js_sys::Error::new::h2a79ccbafba0da4a
             78 ┊      0.00% ┊                                                       ⤷ js_sys::_::<impl wasm_bindgen::convert::traits::FromWasmAbi for js_sys::Error>::from_abi::hb87821a77f05b7d5
